120.5917  22.3597
120.5833  22.3663
120.5792  22.3730
120.5750  22.3730
120.5708  22.3797
120.5667  22.3797
120.5583  22.3863
120.5542  22.3863
120.5500  22.3930
120.5458  22.3930
120.5417  22.3930
120.5375  22.3997
120.5333  22.3997
120.5292  22.3997
120.5250  22.4063
120.5208  22.4063
120.5167  22.4063
120.5125  22.4130
120.5042  22.4130
120.5000  22.4197
120.4958  22.4197
120.4917  22.4263
120.4875  22.4263
120.4833  22.4263
120.4792  22.4330
120.4750  22.4330
120.4708  22.4330
120.4667  22.4330
120.4625  22.4397
120.4583  22.4397
120.4542  22.4397
120.4500  22.4463
120.4458  22.4530
120.4417  22.4530
120.4375  22.4530
120.4375  22.4597
120.4333  22.4663
120.4292  22.4730
120.4250  22.4730
120.4208  22.4730
120.4167  22.4797
120.4167  22.4863
120.4083  22.4863
120.4083  22.4797
120.4042  22.4730
120.4000  22.4730
120.3958  22.4797
120.3875  22.4797
120.3833  22.4863
120.3792  22.4863
120.3750  22.4930
120.3708  22.4930
120.3667  22.4930
120.3583  22.4997
120.3542  22.5063
120.3500  22.5063
120.3458  22.5130
120.3417  22.5130
120.3375  22.5197
120.3333  22.5197
120.3292  22.5263
120.3250  22.5263
120.3208  22.5330
120.3167  22.5397
120.3125  22.5463
120.3083  22.5463
120.3042  22.5530
120.3000  22.5597
120.2958  22.5597
120.2917  22.5663
120.2875  22.5730
120.2833  22.5797
120.2792  22.5863
120.2750  22.5863
120.2708  22.5930
120.2708  22.5997
120.2667  22.6063
120.2625  22.6130
120.2583  22.6130
120.2583  22.6197
120.2583  22.6263
120.2542  22.6330
120.2500  22.6330
120.2458  22.6397
120.2417  22.6463
120.2417  22.6530
120.2417  22.6597
120.2458  22.6663
120.2500  22.6663
120.2542  22.6663
120.2583  22.6730
120.2625  22.6730
120.2625  22.6797
120.2625  22.6863
120.2625  22.6930
120.2583  22.6997
120.2583  22.7063
120.2542  22.7130
120.2542  22.7197
120.2500  22.7263
120.2458  22.7330
120.2417  22.7397
120.2375  22.7463
120.2333  22.7530
120.2333  22.7597
120.2292  22.7663
120.2250  22.7730
120.2208  22.7797
120.2208  22.7863
120.2167  22.7930
120.2125  22.7997
120.2125  22.8063
120.2083  22.8130
120.2042  22.8197
120.2042  22.8263
120.2000  22.8330
120.2000  22.8397
120.1958  22.8463
120.1958  22.8530
120.1917  22.8597
120.1917  22.8663
120.1875  22.8730
120.1875  22.8797
120.1833  22.8863
120.1792  22.8930
120.1792  22.8997
120.1750  22.9063
120.1750  22.9263
120.1750  22.9330
120.1750  22.9397
120.1708  22.9463
120.1708  22.9530
120.1667  22.9597
120.1625  22.9663
120.1583  22.9730
120.1542  22.9797
120.1500  22.9863
120.1458  22.9930
120.1417  22.9930
120.1375  22.9997
120.1333  22.9997
120.1292  22.9997
120.1250  23.0063
120.1208  23.0063
120.1167  23.0130
120.1125  23.0130
120.1083  23.0197
120.1042  23.0197
120.1000  23.0197
120.0958  23.0263
120.0917  23.0263
120.0833  23.0330
120.0792  23.0397
120.0750  23.0397
120.0708  23.0397
120.0667  23.0463
120.0625  23.0463
120.0583  23.0597
120.0583  23.0730
120.0583  23.0797
120.0583  23.0863
120.0625  23.0930
120.0667  23.0997
120.0667  23.1063
120.0708  23.1130
120.0750  23.1197
120.0792  23.1197
120.0792  23.1263
120.0792  23.1330
120.0792  23.1397
120.0833  23.1463
120.0833  23.1530
120.0833  23.1597
120.0833  23.1663
120.0833  23.1730
120.0833  23.1863
120.0833  23.1930
120.0875  23.1997
120.0875  23.2063
120.0875  23.2130
120.0875  23.2197
120.0875  23.2330
120.0917  23.2397
120.0958  23.2463
120.1000  23.2530
120.1000  23.2597
120.1083  23.2730
120.1125  23.2797
120.1125  23.2863
120.1125  23.2930
120.1083  23.2997
120.1083  23.3130
120.1125  23.3197
120.1125  23.3263
120.1167  23.3330
120.1208  23.3397
120.1250  23.3397
120.1292  23.3463
120.1292  23.3530
120.1333  23.3597
120.1375  23.3663
120.1375  23.3730
120.1375  23.3797
120.1417  23.3863
120.1458  23.3930
120.1500  23.3997
120.1500  23.4063
120.1500  23.4197
120.1458  23.4263
120.1458  23.4397
120.1458  23.4530
120.1417  23.4597
120.1417  23.4663
120.1417  23.4730
120.1458  23.4730
120.1500  23.4797
120.1500  23.4863
120.1500  23.4997
120.1458  23.5063
120.1458  23.5130
120.1458  23.5197
120.1458  23.5263
120.1458  23.5330
120.1417  23.5397
120.1375  23.5463
120.1375  23.5530
120.1375  23.5597
120.1375  23.5663
120.1375  23.5730
120.1333  23.5797
120.1333  23.5863
120.1333  23.5930
120.1292  23.5997
120.1292  23.6063
120.1292  23.6197
120.1333  23.6263
120.1333  23.6330
120.1375  23.6397
120.1417  23.6463
120.1417  23.6530
120.1458  23.6597
120.1500  23.6663
120.1542  23.6730
120.1542  23.6797
120.1583  23.6863
120.1625  23.6930
120.1667  23.6997
120.1708  23.6997
120.1750  23.6997
120.1792  23.7063
120.1833  23.7130
120.1833  23.7197
120.1833  23.7197
120.1875  23.7263
120.1875  23.7330
120.1875  23.7397
120.1875  23.7463
120.1917  23.7530
120.1917  23.7597
120.1917  23.7663
120.1958  23.7730
120.2000  23.7797
120.2042  23.7863
120.2125  23.7930
120.2167  23.7997
120.2208  23.7997
120.2250  23.8063
120.2292  23.8130
120.2333  23.8197
120.2375  23.8263
120.2417  23.8263
120.2458  23.8330
120.2500  23.8397
120.2542  23.8463
120.2583  23.8463
120.2625  23.8530
120.2667  23.8597
120.2708  23.8663
120.2750  23.8730
120.2792  23.8797
120.2833  23.8863
120.2875  23.8930
120.2917  23.8997
120.2917  23.9063
120.2958  23.9130
120.3000  23.9197
120.3042  23.9263
120.3083  23.9330
120.3125  23.9397
120.3167  23.9463
120.3167  23.9530
120.3208  23.9530
120.3250  23.9597
120.3292  23.9663
120.3333  23.9730
120.3375  23.9797
120.3417  23.9863
120.3417  23.9930
120.3417  23.9997
120.3458  24.0063
120.3458  24.0130
120.3500  24.0197
120.3500  24.0263
120.3542  24.0330
120.3583  24.0397
120.3625  24.0397
120.3667  24.0463
120.3708  24.0463
120.3750  24.0530
120.3792  24.0530
120.3833  24.0530
120.3875  24.0530
120.3917  24.0530
120.3958  24.0597
120.4000  24.0663
120.4000  24.0730
120.4042  24.0730
120.4083  24.0797
120.4125  24.0863
120.4167  24.0863
120.4208  24.0863
120.4250  24.0930
120.4250  24.0997
120.4250  24.1063
120.4250  24.1130
120.4292  24.1197
120.4292  24.1263
120.4292  24.1330
120.4333  24.1397
120.4417  24.1397
120.4417  24.1463
120.4458  24.1530
120.4500  24.1530
120.4542  24.1597
120.4583  24.1663
120.4625  24.1663
120.4667  24.1730
120.4708  24.1797
120.4750  24.1797
120.4792  24.1863
120.4833  24.1863
120.4875  24.1930
120.4875  24.1997
120.4875  24.2063
120.4917  24.2063
120.4958  24.2063
120.5000  24.2130
120.5042  24.2197
120.5042  24.2263
120.5083  24.2330
120.5083  24.2397
120.5125  24.2463
120.5167  24.2530
120.5167  24.2597
120.5208  24.2663
120.5208  24.2730
120.5167  24.2730
120.5167  24.2863
120.5167  24.2930
120.5208  24.2930
120.5250  24.2930
120.5333  24.2930
120.5375  24.2997
120.5417  24.2997
120.5458  24.3063
120.5458  24.3130
120.5458  24.3197
120.5500  24.3263
120.5500  24.3330
120.5542  24.3397
120.5583  24.3397
120.5625  24.3463
120.5667  24.3530
120.5708  24.3530
120.5750  24.3597
120.5792  24.3663
120.5792  24.3730
120.5833  24.3797
120.5833  24.3863
120.5875  24.3930
120.5917  24.3997
120.5958  24.4063
120.6000  24.4063
120.6000  24.4130
120.6042  24.4197
120.6083  24.4197
120.6125  24.4263
120.6167  24.4330
120.6208  24.4397
120.6250  24.4463
120.6292  24.4463
120.6333  24.4530
120.6375  24.4530
120.6417  24.4597
120.6458  24.4597
120.6458  24.4597
120.6500  24.4663
120.6542  24.4663
120.6583  24.4730
120.6625  24.4797
120.6667  24.4863
120.6708  24.4930
120.6708  24.4997
120.6750  24.5063
120.6792  24.5130
120.6833  24.5197
120.6833  24.5263
120.6833  24.5330
120.6875  24.5397
120.6875  24.5463
120.6917  24.5530
120.6958  24.5597
120.6958  24.5663
120.7000  24.5730
120.7000  24.5797
120.7042  24.5863
120.7083  24.5930
120.7083  24.5930
120.7125  24.5997
120.7167  24.6063
120.7208  24.6130
120.7250  24.6130
120.7292  24.6130
120.7333  24.6130
120.7375  24.6130
120.7417  24.6130
120.7458  24.6130
120.7500  24.6197
120.7500  24.6263
120.7542  24.6330
120.7542  24.6397
120.7583  24.6463
120.7625  24.6463
120.7667  24.6530
120.7708  24.6597
120.7750  24.6597
120.7792  24.6663
120.7833  24.6663
120.7875  24.6663
120.7917  24.6663
120.7958  24.6663
120.8000  24.6663
120.8042  24.6663
120.8083  24.6663
120.8125  24.6663
120.8167  24.6663
120.8208  24.6663
120.8250  24.6730
120.8250  24.6797
120.8292  24.6863
120.8333  24.6863
120.8375  24.6930
120.8417  24.6930
120.8458  24.6997
120.8500  24.7063
120.8542  24.7130
120.8542  24.7197
120.8542  24.7263
120.8583  24.7263
120.8625  24.7330
120.8667  24.7330
120.8708  24.7397
120.8750  24.7397
120.8792  24.7397
120.8833  24.7397
120.8875  24.7463
120.8917  24.7463
120.8958  24.7530
120.9000  24.7597
120.9042  24.7663
120.9042  24.7730
120.9042  24.7797
120.9083  24.7863
120.9083  24.7930
120.9125  24.7997
120.9125  24.8063
120.9125  24.8197
120.9125  24.8263
120.9125  24.8463
120.9167  24.8530
120.9208  24.8530
120.9250  24.8530
120.9292  24.8597
120.9333  24.8597
120.9375  24.8663
120.9417  24.8730
120.9417  24.8797
120.9417  24.8863
120.9458  24.8930
120.9500  24.8997
120.9542  24.9063
120.9583  24.9063
120.9625  24.9130
120.9625  24.9197
120.9625  24.9263
120.9667  24.9330
120.9708  24.9330
120.9750  24.9397
120.9792  24.9397
120.9833  24.9463
120.9875  24.9530
120.9917  24.9597
120.9958  24.9663
121.0000  24.9730
121.0042  24.9730
121.0083  24.9797
121.0083  24.9863
121.0125  24.9930
121.0125  24.9997
121.0167  25.0063
121.0208  25.0130
121.0250  25.0197
121.0292  25.0197
121.0333  25.0263
121.0375  25.0330
121.0417  25.0330
121.0458  25.0397
121.0500  25.0397
121.0542  25.0463
121.0583  25.0463
121.0625  25.0463
121.0667  25.0463
121.0708  25.0532
121.0750  25.0532
121.0792  25.0598
121.0833  25.0598
121.0875  25.0665
121.0917  25.0665
121.0958  25.0665
121.1000  25.0665
121.1042  25.0732
121.1083  25.0732
121.1125  25.0732
121.1167  25.0732
121.1208  25.0732
121.1250  25.0798
121.1292  25.0798
121.1333  25.0798
121.1375  25.0798
121.1417  25.0798
121.1458  25.0798
121.1500  25.0798
121.1542  25.0798
121.1583  25.0865
121.1625  25.0865
121.1667  25.0865
121.1708  25.0932
121.1750  25.0932
121.1792  25.0998
121.1833  25.0998
121.1875  25.0998
121.1917  25.1065
121.1958  25.1065
121.2000  25.1065
121.2042  25.1065
121.2083  25.1132
121.2125  25.1132
121.2167  25.1132
121.2208  25.1132
121.2250  25.1132
121.2292  25.1132
121.2333  25.1132
121.2375  25.1198
121.2417  25.1198
121.2458  25.1198
121.2500  25.1198
121.2542  25.1198
121.2583  25.1198
121.2625  25.1198
121.2667  25.1198
121.2708  25.1198
121.2750  25.1198
121.2792  25.1198
121.2833  25.1198
121.2875  25.1198
121.2917  25.1198
121.2958  25.1198
121.3000  25.1198
121.3042  25.1198
121.3083  25.1198
121.3125  25.1198
121.3167  25.1198
121.3208  25.1198
121.3250  25.1265
121.3292  25.1265
121.3333  25.1265
121.3375  25.1332
121.3417  25.1332
121.3458  25.1332
121.3500  25.1332
121.3542  25.1398
121.3583  25.1398
121.3625  25.1398
121.3667  25.1398
121.3708  25.1465
121.3750  25.1465
121.3792  25.1465
121.3833  25.1532
121.3875  25.1598
121.3917  25.1598
121.3958  25.1665
121.4000  25.1732
121.4042  25.1665
121.4083  25.1665
121.4125  25.1665
121.4167  25.1598
121.4208  25.1598
121.4250  25.1598
121.4292  25.1532
121.4333  25.1532
121.4333  25.1465
121.4375  25.1398
121.4417  25.1332
121.4458  25.1332
121.4458  25.1398
121.4458  25.1465
121.4458  25.1532
121.4417  25.1598
121.4375  25.1665
121.4333  25.1665
121.4292  25.1732
121.4250  25.1732
121.4208  25.1732
121.4167  25.1798
121.4125  25.1798
121.4083  25.1798
121.4042  25.1865
121.4042  25.1932
121.4083  25.1998
121.4133  25.2065
121.4167  25.2065
121.4208  25.2132
121.4250  25.2198
121.4292  25.2265
121.4333  25.2332
121.4375  25.2398
121.4417  25.2465
121.4458  25.2532
121.4500  25.2532
121.4542  25.2532
121.4583  25.2532
121.4625  25.2532
121.4667  25.2598
121.4708  25.2665
121.4750  25.2732
121.4792  25.2732
121.4833  25.2732
121.4875  25.2798
121.4917  25.2798
121.4958  25.2798
121.5000  25.2865
121.5083  25.2865
121.5125  25.2865
121.5167  25.2865
121.5208  25.2932
121.5250  25.2932
121.5250  25.2998
121.5292  25.2998
121.5333  25.2998
121.5375  25.2998
121.5375  25.2932
121.5417  25.2932
121.5458  25.2932
121.5500  25.2932
121.5542  25.2932
121.5583  25.2998
121.5625  25.2998
121.5667  25.2998
121.5708  25.2998
121.5750  25.2998
121.5792  25.2932
121.5875  25.2932
121.5917  25.2932
121.5917  25.2932
121.5958  25.2865
121.6000  25.2865
121.6042  25.2798
121.6083  25.2798
121.6125  25.2798
121.6167  25.2732
121.6208  25.2665
121.6250  25.2598
121.6292  25.2532
121.6292  25.2465
121.6292  25.2398
121.6333  25.2332
121.6375  25.2332
121.6417  25.2332
121.6417  25.2265
121.6417  25.2198
121.6417  25.2132
121.6458  25.2132
121.6500  25.2132
121.6542  25.2065
121.6583  25.2065
121.6667  25.2065
121.6708  25.2065
121.6750  25.2065
121.6792  25.2065
121.6833  25.2065
121.6792  25.1998
121.6750  25.1932
121.6750  25.1865
121.6792  25.1798
121.6833  25.1798
121.6875  25.1798
121.6917  25.1798
121.6958  25.1732
121.6958  25.1665
121.7000  25.1665
121.7042  25.1665
121.7083  25.1665
121.7125  25.1665
121.7167  25.1665
121.7208  25.1598
121.7250  25.1598
121.7292  25.1532
121.7333  25.1532
121.7375  25.1465
121.7417  25.1398
121.7458  25.1398
121.7500  25.1465
121.7542  25.1532
121.7583  25.1532
121.7625  25.1532
121.7667  25.1465
121.7708  25.1465
121.7750  25.1465
121.7833  25.1465
121.7875  25.1465
121.7917  25.1465
121.7917  25.1398
121.7958  25.1332
121.8000  25.1332
121.8042  25.1332
121.8083  25.1332
121.8083  25.1265
121.8083  25.1198
121.8125  25.1198
121.8167  25.1198
121.8208  25.1265
121.8250  25.1265
121.8292  25.1265
121.8333  25.1265
121.8375  25.1265
121.8417  25.1265
121.8458  25.1265
121.8500  25.1265
121.8542  25.1198
121.8583  25.1198
121.8667  25.1198
121.8708  25.1198
121.8750  25.1198
121.8792  25.1198
121.8833  25.1198
121.8875  25.1198
121.8917  25.1198
121.8958  25.1198
121.9000  25.1198
121.9042  25.1198
121.9083  25.1132
121.9125  25.1132
121.9125  25.1065
121.9083  25.0998
121.9083  25.0932
121.9042  25.0865
121.9042  25.0798
121.9042  25.0732
121.9083  25.0732
121.9125  25.0665
121.9167  25.0665
121.9167  25.0598
121.9167  25.0532
121.9167  25.0463
121.9208  25.0397
121.9250  25.0330
121.9292  25.0263
121.9333  25.0263
121.9375  25.0197
121.9417  25.0197
121.9458  25.0197
121.9500  25.0197
121.9542  25.0263
121.9583  25.0263
121.9625  25.0263
121.9667  25.0263
121.9708  25.0263
121.9750  25.0197
121.9792  25.0197
121.9792  25.0130
121.9833  25.0130
121.9875  25.0130
121.9917  25.0130
121.9917  24.9997
121.9875  24.9997
121.9833  24.9997
121.9792  24.9997
121.9750  24.9997
121.9708  24.9930
121.9667  24.9930
121.9625  24.9930
121.9583  24.9930
121.9542  24.9863
121.9500  24.9863
121.9458  24.9863
121.9417  24.9797
121.9375  24.9797
121.9333  24.9797
121.9292  24.9797
121.9250  24.9730
121.9208  24.9730
121.9167  24.9663
121.9125  24.9597
121.9083  24.9530
121.9042  24.9530
121.9000  24.9463
121.8958  24.9463
121.8917  24.9463
121.8875  24.9397
121.8833  24.9397
121.8833  24.9330
121.8833  24.9263
121.8792  24.9197
121.8750  24.9197
121.8708  24.9130
121.8667  24.9130
121.8625  24.9063
121.8583  24.8997
121.8542  24.8997
121.8500  24.8930
121.8458  24.8863
121.8417  24.8863
121.8375  24.8797
121.8333  24.8730
121.8333  24.8663
121.8292  24.8597
121.8292  24.8538
121.8250  24.8463
121.8208  24.8397
121.8208  24.8330
121.8208  24.8263
121.8167  24.8197
121.8167  24.8130
121.8167  24.8063
121.8167  24.7997
121.8167  24.7930
121.8167  24.7863
121.8167  24.7797
121.8167  24.7730
121.8167  24.7663
121.8167  24.7597
121.8167  24.7530
121.8167  24.7463
121.8208  24.7397
121.8208  24.7330
121.8250  24.7263
121.8292  24.7197
121.8292  24.7130
121.8333  24.7063
121.8333  24.6997
121.8333  24.6930
121.8333  24.6863
121.8333  24.6797
121.8333  24.6730
121.8333  24.6663
121.8333  24.6597
121.8375  24.6530
121.8375  24.6463
121.8417  24.6397
121.8417  24.6330
121.8458  24.6263
121.8500  24.6197
121.8542  24.6130
121.8542  24.6063
121.8542  24.5997
121.8542  24.5930
121.8583  24.5930
121.8625  24.5930
121.8667  24.5863
121.8667  24.5797
121.8625  24.5797
121.8625  24.5730
121.8625  24.5663
121.8625  24.5597
121.8625  24.5530
121.8667  24.5463
121.8625  24.5397
121.8625  24.5330
121.8583  24.5330
121.8542  24.5330
121.8500  24.5263
121.8458  24.5263
121.8417  24.5263
121.8375  24.5263
121.8333  24.5197
121.8333  24.5130
121.8292  24.5063
121.8333  24.4997
121.8375  24.4997
121.8417  24.4930
121.8458  24.4863
121.8500  24.4863
121.8542  24.4797
121.8500  24.4797
121.8458  24.4797
121.8417  24.4797
121.8375  24.4797
121.8333  24.4797
121.8292  24.4730
121.8250  24.4730
121.8208  24.4663
121.8167  24.4663
121.8167  24.4597
121.8125  24.4530
121.8083  24.4530
121.8042  24.4463
121.8000  24.4463
121.7958  24.4397
121.7917  24.4330
121.7875  24.4263
121.7833  24.4197
121.7833  24.4130
121.7833  24.4063
121.7833  24.4063
121.7792  24.3930
121.7792  24.3863
121.7792  24.3797
121.7792  24.3730
121.7750  24.3663
121.7708  24.3597
121.7667  24.3530
121.7667  24.3463
121.7625  24.3397
121.7625  24.3330
121.7625  24.3263
121.7625  24.3197
121.7625  24.3130
121.7625  24.3063
121.7583  24.3063
121.7542  24.3063
121.7500  24.2997
121.7458  24.2930
121.7417  24.2863
121.7375  24.2797
121.7375  24.2730
121.7375  24.2663
121.7333  24.2597
121.7292  24.2597
121.7250  24.2530
121.7208  24.2463
121.7167  24.2463
121.7125  24.2463
121.7083  24.2397
121.7042  24.2397
121.7000  24.2330
121.6958  24.2263
121.6917  24.2263
121.6875  24.2197
121.6833  24.2197
121.6792  24.2197
121.6750  24.2130
121.6708  24.2130
121.6667  24.2130
121.6625  24.2130
121.6583  24.2063
121.6542  24.1997
121.6542  24.1930
121.6500  24.1863
121.6500  24.1797
121.6500  24.1730
121.6542  24.1663
121.6583  24.1597
121.6583  24.1530
121.6583  24.1463
121.6583  24.1397
121.6542  24.1330
121.6500  24.1330
121.6458  24.1263
121.6417  24.1263
121.6375  24.1197
121.6333  24.1197
121.6292  24.1130
121.6250  24.1130
121.6208  24.1063
121.6167  24.0997
121.6125  24.0930
121.6083  24.0863
121.6083  24.0797
121.6083  24.0730
121.6083  24.0663
121.6083  24.0597
121.6125  24.0530
121.6125  24.0463
121.6167  24.0397
121.6208  24.0330
121.6250  24.0263
121.6292  24.0263
121.6333  24.0197
121.6333  24.0063
121.6292  23.9997
121.6250  23.9930
121.6208  23.9930
121.6167  23.9863
121.6125  23.9797
121.6083  23.9797
121.6042  23.9730
121.6000  23.9663
121.6000  23.9597
121.6000  23.9530
121.6000  23.9263
121.6000  23.9197
121.5958  23.9130
121.5958  23.9063
121.5958  23.8997
121.5958  23.8930
121.5958  23.8863
121.5917  23.8797
121.5917  23.8730
121.5875  23.8663
121.5875  23.8597
121.5875  23.8530
121.5833  23.8463
121.5833  23.8397
121.5792  23.8330
121.5750  23.8263
121.5708  23.8197
121.5667  23.8130
121.5625  23.8063
121.5625  23.7997
121.5625  23.7930
121.5625  23.7863
121.5625  23.7797
121.5625  23.7730
121.5625  23.7663
121.5625  23.7597
121.5625  23.7530
121.5583  23.7530
121.5583  23.7463
121.5542  23.7463
121.5542  23.7397
121.5500  23.7330
121.5458  23.7263
121.5417  23.7263
121.5375  23.7197
121.5375  23.7130
121.5375  23.7063
121.5375  23.6863
121.5375  23.6797
121.5375  23.6730
121.5333  23.6663
121.5333  23.6597
121.5292  23.6530
121.5250  23.6463
121.5208  23.6397
121.5208  23.6330
121.5208  23.6263
121.5208  23.6197
121.5208  23.6130
121.5208  23.6063
121.5167  23.5997
121.5167  23.5930
121.5167  23.5863
121.5167  23.5797
121.5125  23.5730
121.5083  23.5663
121.5042  23.5597
121.5000  23.5530
121.4958  23.5463
121.4958  23.5397
121.4958  23.5330
121.4917  23.5263
121.4917  23.5197
121.4917  23.5130
121.4917  23.5063
121.4917  23.4997
121.4958  23.4930
121.5000  23.4863
121.5000  23.4797
121.4958  23.4730
121.4917  23.4663
121.4875  23.4597
121.4875  23.4530
121.4833  23.4463
121.4833  23.4397
121.4833  23.4330
121.4792  23.4263
121.4750  23.4197
121.4708  23.4130
121.4708  23.4063
121.4667  23.3997
121.4625  23.3930
121.4625  23.3863
121.4583  23.3797
121.4583  23.3730
121.4583  23.3663
121.4583  23.3597
121.4583  23.3530
121.4542  23.3463
121.4542  23.3397
121.4542  23.3330
121.4542  23.3263
121.4542  23.3197
121.4500  23.3197
121.4417  23.3130
121.4375  23.3130
121.4333  23.3063
121.4292  23.2997
121.4250  23.2997
121.4208  23.2930
121.4167  23.2863
121.4167  23.2797
121.4167  23.2730
121.4125  23.2663
121.4083  23.2597
121.4083  23.2530
121.4083  23.2463
121.4042  23.2397
121.4042  23.2330
121.4042  23.2197
121.4000  23.2197
121.3958  23.2130
121.3917  23.2130
121.3875  23.2130
121.3875  23.2063
121.3875  23.1863
121.3875  23.1797
121.3917  23.1797
121.3917  23.1730
121.3917  23.1663
121.3875  23.1597
121.3875  23.1530
121.3875  23.1463
121.3875  23.1397
121.3875  23.1330
121.3958  23.1263
121.3875  23.1197
121.3833  23.1197
121.3792  23.1130
121.3750  23.1063
121.3708  23.0997
121.3667  23.0997
121.3625  23.0997
121.3583  23.0997
121.3542  23.0997
121.3500  23.0930
121.3458  23.0863
121.3417  23.0797
121.3417  23.0730
121.3375  23.0730
121.3333  23.0663
121.3333  23.0597
121.3333  23.0530
121.3333  23.0463
121.3292  23.0397
121.3292  23.0330
121.3250  23.0263
121.3208  23.0197
121.3167  23.0130
121.3125  23.0063
121.3083  22.9997
121.3083  22.9930
121.3042  22.9863
121.3000  22.9797
121.2958  22.9730
121.2917  22.9730
121.2875  22.9663
121.2833  22.9597
121.2792  22.9597
121.2750  22.9597
121.2708  22.9530
121.2667  22.9463
121.2667  22.9397
121.2667  22.9330
121.2625  22.9330
121.2583  22.9263
121.2583  22.9197
121.2542  22.9197
121.2542  22.9130
121.2500  22.9130
121.2458  22.9063
121.2458  22.8997
121.2417  22.8930
121.2375  22.8930
121.2375  22.8863
121.2333  22.8863
121.2292  22.8797
121.2250  22.8797
121.2250  22.8730
121.2208  22.8663
121.2167  22.8663
121.2125  22.8663
121.2083  22.8663
121.2042  22.8663
121.2000  22.8663
121.1958  22.8663
121.1917  22.8663
121.1875  22.8597
121.1833  22.8530
121.1792  22.8530
121.1750  22.8463
121.1750  22.8397
121.1750  22.8330
121.1750  22.8263
121.1792  22.8263
121.1792  22.8197
121.1833  22.8130
121.1875  22.8063
121.1875  22.7997
121.1833  22.7930
121.1792  22.7930
121.1750  22.7930
121.1708  22.7930
121.1708  22.7863
121.1667  22.7797
121.1667  22.7730
121.1625  22.7663
121.1625  22.7597
121.1583  22.7597
121.1542  22.7597
121.1500  22.7530
121.1458  22.7463
